HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,all_valence_s_sum,all_valence_s_avg,all_valence_s_dev,all_valence_s_min,all_valence_s_max,all_valence_s_range,all_valence_s_mode,all_unfilled_valence_s_sum,all_unfilled_valence_s_avg,all_unfilled_valence_s_dev,all_unfilled_valence_s_min,all_unfilled_valence_s_max,all_unfilled_valence_s_range,all_unfilled_valence_s_mode,all_valence_p_sum,all_valence_p_avg,all_valence_p_dev,all_valence_p_min,all_valence_p_max,all_valence_p_range,all_valence_p_mode,all_unfilled_valence_p_sum,all_unfilled_valence_p_avg,all_unfilled_valence_p_dev,all_unfilled_valence_p_min,all_unfilled_valence_p_max,all_unfilled_valence_p_range,all_unfilled_valence_p_mode,all_valence_d_sum,all_valence_d_avg,all_valence_d_dev,all_valence_d_min,all_valence_d_max,all_valence_d_range,all_valence_d_mode,all_unfilled_valence_d_sum,all_unfilled_valence_d_avg,all_unfilled_valence_d_dev,all_unfilled_valence_d_min,all_unfilled_valence_d_max,all_unfilled_valence_d_range,all_unfilled_valence_d_mode,all_valence_f_sum,all_valence_f_avg,all_valence_f_dev,all_valence_f_min,all_valence_f_max,all_valence_f_range,all_valence_f_mode,all_unfilled_valence_f_sum,all_unfilled_valence_f_avg,all_unfilled_valence_f_dev,all_unfilled_valence_f_min,all_unfilled_valence_f_max,all_unfilled_valence_f_range,all_unfilled_valence_f_mode,all_valence_total_sum,all_valence_total_avg,all_valence_total_dev,all_valence_total_min,all_valence_total_max,all_valence_total_range,all_valence_total_mode,all_unfilled_valence_total_sum,all_unfilled_valence_total_avg,all_unfilled_valence_total_dev,all_unfilled_valence_total_min,all_unfilled_valence_total_max,all_unfilled_valence_total_range,all_unfilled_valence_total_mode,all_ionic_radius_sum,all_ionic_radius_avg,all_ionic_radius_dev,all_ionic_radius_min,all_ionic_radius_max,all_ionic_radius_range,all_ionic_radius_mode,all_unpaired_electrons_sum,all_unpaired_electrons_avg,all_unpaired_electrons_dev,all_unpaired_electrons_min,all_unpaired_electrons_max,all_unpaired_electrons_range,all_unpaired_electrons_mode,all_spin_moment_sum,all_spin_moment_avg,all_spin_moment_dev,all_spin_moment_min,all_spin_moment_max,all_spin_moment_range,all_spin_moment_mode,all_pauling_en_sum,all_pauling_en_avg,all_pauling_en_dev,all_pauling_en_min,all_pauling_en_max,all_pauling_en_range,all_pauling_en_mode,all_mulliken_en_sum,all_mulliken_en_avg,all_mulliken_en_dev,all_mulliken_en_min,all_mulliken_en_max,all_mulliken_en_range,all_mulliken_en_mode,all_allred_rochow_en_sum,all_allred_rochow_en_avg,all_allred_rochow_en_dev,all_allred_rochow_en_min,all_allred_rochow_en_max,all_allred_rochow_en_range,all_allred_rochow_en_mode,all_gordy_en_sum,all_gordy_en_avg,all_gordy_en_dev,all_gordy_en_min,all_gordy_en_max,all_gordy_en_range,all_gordy_en_mode,all_mb_en_sum,all_mb_en_avg,all_mb_en_dev,all_mb_en_min,all_mb_en_max,all_mb_en_range,all_mb_en_mode
R -3 c H,La0.67Pb0.33Mn0.97Co0.03O2.97,293.0,0.101325,trigonal,La0.67Pb0.33Mn0.97Co0.03O2.97,5.94,1.1951710261569415,0.9807692238997134,0.0,2.0,2.0,0.0,4.0,0.8048289738430583,0.9807692238997134,0.0,2.0,2.0,2.0,11.88,2.390342052313883,1.9615384477994269,0.0,4.0,4.0,0.0,17.94,3.6096579476861166,1.9615384477994269,2.0,6.0,4.0,6.0,7.75,1.5593561368209254,2.8772678026168186,0.0,10.0,10.0,0.0,41.95,8.440643863179075,2.8772678026168186,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58000000000001,14.0,0.0,14.0,14.0,0.0,14.0,25.570000000000004,5.144869215291751,2.3986789693047075,0.0,10.0,10.0,0.0,133.47,26.855130784708244,2.398678969304708,22.0,32.0,10.0,32.0,568.399,114.36599597585511,17.333499702472015,78.5,126.0,47.5,117.19999999999999,10.27,2.066398390342052,1.3961782077385423,0.0,5.0,5.0,0.0,13.634784268993746,2.7434173579464276,1.681003829910741,0.0,5.916079783099616,5.916079783099616,0.0,13.107699999999998,2.637364185110663,0.9206668555555266,1.1900000000000002,3.38,2.1899999999999995,1.1900000000000002,,,,,,,5.164189363382044,3.700940884319879,0.7446561135452472,0.0008168892775656958,0.7441169434783457,0.7471278469629321,0.0030109034845864358,0.7452924298359429,0.9047051771215441,0.18203323483330863,0.2132642479810581,0.041044229168681036,0.7972089055941267,0.7561646764254457,0.42192974031338953,0.22950653013369396,0.04617837628444546,0.02376147955355771,0.0,0.1092896174863388,0.1092896174863388,0.0
R -3 c H,La0.67Pb0.33Mn0.94Co0.06O2.97,293.0,0.101325,trigonal,La0.67Pb0.33Mn0.94Co0.06O2.97,5.94,1.1951710261569415,0.9807692238997134,0.0,2.0,2.0,0.0,4.0,0.8048289738430583,0.9807692238997134,0.0,2.0,2.0,2.0,11.88,2.390342052313883,1.9615384477994269,0.0,4.0,4.0,0.0,17.94,3.6096579476861166,1.9615384477994269,2.0,6.0,4.0,6.0,7.8100000000000005,1.5714285714285714,2.895814743661308,0.0,10.0,10.0,0.0,41.89,8.428571428571427,2.895814743661308,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58000000000001,14.0,0.0,14.0,14.0,0.0,14.0,25.630000000000003,5.156941649899396,2.4029486209792523,0.0,10.0,10.0,0.0,133.41,26.8430583501006,2.4029486209792523,22.0,32.0,10.0,32.0,568.144,114.31468812877262,17.397290589990014,78.5,126.0,47.5,117.19999999999999,10.21,2.0543259557344062,1.3793046386157715,0.0,5.0,5.0,0.0,13.57349137588698,2.73108478388068,1.665101868726144,0.0,5.916079783099616,5.916079783099616,0.0,13.1176,2.639356136820925,0.9187969935845924,1.1900000000000002,3.38,2.1899999999999995,1.1900000000000002,,,,,,,5.164189363382044,3.7009479734623913,0.7446575399320706,0.0008172810562763255,0.7441169434783457,0.7471278469629321,0.0030109034845864358,0.7452924298359429,0.9059107448831987,0.18227580379943634,0.21331442899445988,0.041044229168681036,0.7972089055941267,0.7561646764254457,0.42192974031338953,0.23033301973704887,0.04634467197928548,0.02389449729127302,0.0,0.1092896174863388,0.1092896174863388,0.0
R -3 c H,La0.67Pb0.33Mn0.9Co0.1O2.97,293.0,0.101325,trigonal,La0.67Pb0.33Mn0.9Co0.1O2.97,5.94,1.1951710261569415,0.9807692238997134,0.0,2.0,2.0,0.0,4.0,0.8048289738430583,0.9807692238997134,0.0,2.0,2.0,2.0,11.88,2.390342052313883,1.9615384477994269,0.0,4.0,4.0,0.0,17.94,3.6096579476861166,1.9615384477994269,2.0,6.0,4.0,6.0,7.890000000000001,1.5875251509054324,2.920283142723196,0.0,10.0,10.0,0.0,41.81,8.412474849094567,2.920283142723196,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58000000000001,14.0,0.0,14.0,14.0,0.0,14.0,25.71,5.173038229376257,2.408535589661753,0.0,10.0,10.0,0.0,133.32999999999998,26.826961770623736,2.408535589661753,22.0,32.0,10.0,32.0,567.8040000000001,114.24627766599598,17.481748781806278,78.5,126.0,47.5,117.19999999999999,10.13,2.038229376257545,1.3563129404591534,0.0,5.0,5.0,0.0,13.491767518411292,2.7146413517930164,1.6435160073289978,0.0,5.916079783099616,5.916079783099616,0.0,13.1308,2.6420120724346075,0.9162911725716487,1.1900000000000002,3.38,2.1899999999999995,1.1900000000000002,,,,,,,5.164189363382044,3.7009574256524074,0.7446594417811684,0.0008177992659209135,0.7441169434783457,0.7471278469629321,0.0030109034845864358,0.7452924298359429,0.9075181685654048,0.18259922908760656,0.21338088971161234,0.041044229168681036,0.7972089055941267,0.7561646764254457,0.42192974031338953,0.23143500587485538,0.046566399572405506,0.02406892364933719,0.0,0.1092896174863388,0.1092896174863388,0.0
R -3 c H,La0.67Pb0.33Mn0.85Co0.15O2.97,293.0,0.101325,trigonal,La0.67Pb0.33Mn0.85Co0.15O2.97,5.94,1.1951710261569415,0.9807692238997134,0.0,2.0,2.0,0.0,4.0,0.8048289738430583,0.9807692238997134,0.0,2.0,2.0,2.0,11.88,2.390342052313883,1.9615384477994269,0.0,4.0,4.0,0.0,17.94,3.6096579476861166,1.9615384477994269,2.0,6.0,4.0,6.0,7.99,1.6076458752515088,2.950459823547901,0.0,10.0,10.0,0.0,41.71000000000001,8.392354124748492,2.9504598235479005,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58000000000001,14.0,0.0,14.0,14.0,0.0,14.0,25.810000000000002,5.1931589537223335,2.415350281591058,0.0,10.0,10.0,0.0,133.23000000000002,26.806841046277665,2.415350281591058,22.0,32.0,10.0,32.0,567.379,114.16076458752514,17.586376936178798,78.5,126.0,47.5,117.19999999999999,10.030000000000001,2.0181086519114686,1.3267386543730604,0.0,5.0,5.0,0.0,13.389612696566683,2.6940870616834367,1.6158930025903346,0.0,5.916079783099616,5.916079783099616,0.0,13.147300000000001,2.64533199195171,0.913138363264543,1.1900000000000002,3.38,2.1899999999999995,1.1900000000000002,,,,,,,5.164189363382044,3.7009692408899277,0.7446618190925407,0.0008184403517879195,0.7441169434783457,0.7471278469629321,0.0030109034845864358,0.7452924298359429,0.9095274481681624,0.1830035106978194,0.21346324740271136,0.041044229168681036,0.7972089055941267,0.7561646764254457,0.42192974031338953,0.23281248854711353,0.04684355906380554,0.024282347917586624,0.0,0.1092896174863388,0.1092896174863388,0.0
R -3 m H,Li1Co0.8Ni0.1Mn0.1O2,293.0,0.101325,trigonal,Li1Co0.8Ni0.1Mn0.1O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,15.999999999999998,3.9999999999999996,2.0,2.0,6.0,4.0,6.0,5.8999999999999995,1.4749999999999999,2.6075611210477887,0.0,7.0,7.0,0.0,34.1,8.525,2.6075611210477887,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99999999999999,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,17.9,4.475,2.6361667246211877,0.0,7.0,7.0,6.0,110.10000000000001,27.525000000000002,2.6361667246211877,25.0,32.0,7.0,26.0,410.817,102.70425,27.054195690086594,0.67,126.0,125.33,90.0,7.699999999999999,1.9249999999999998,1.3301785594423028,0.0,4.0,4.0,3.0,10.248034893251054,2.5620087233127635,1.6616592014216702,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.71,2.4275,1.0086816891368653,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,4.576978357068794,1.1442445892671984,2.4971039802934745,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,3.3400782614767413,0.8350195653691853,4.647469501441525,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,0.6163683532471793,0.15409208831179483,0.6929031248361401,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,Li1Ni0.333Co0.333Mn0.333O2,293.0,0.101325,trigonal,Li1Ni0.333Co0.333Mn0.333O2,4.0,1.0002500625156288,0.9999999687343686,0.0,2.0,2.0,0.0,3.9979999999999998,0.9997499374843709,0.9999999687343685,0.0,2.0,2.0,2.0,8.0,2.0005001250312575,1.9999999374687372,0.0,4.0,4.0,0.0,15.994000000000003,3.9994998749687425,1.9999999374687372,2.0,6.0,4.0,6.0,5.658,1.414853713428357,2.626483204945741,0.0,7.0,7.0,0.0,34.332,8.585146286571641,2.6264832049457416,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.986,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,17.658,4.415603900975244,2.72161135565635,0.0,7.0,7.0,6.0,110.31,27.584396099024755,2.72161135565635,25.0,32.0,7.0,26.0,396.29511,99.0985521380345,35.37709323150501,0.67,126.0,125.33,90.0,7.000000000000001,1.7504376094023506,1.0908857371277496,0.0,4.0,4.0,3.0,9.529042600771668,2.3828563642839877,1.4411572717351036,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.63822,2.410157539384846,1.0191472491580464,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,8.302595460793768,2.0761679071752352,4.419096545487042,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,10.220838164755508,2.555848503314705,8.226866148850009,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,1.6441245662727524,0.4111339250494504,1.2259145556818607,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,Li1Ni0.333Co0.333Mn0.333O2,293.0,0.101325,trigonal,Li1Ni0.333Co0.333Mn0.333O2,4.0,1.0002500625156288,0.9999999687343686,0.0,2.0,2.0,0.0,3.9979999999999998,0.9997499374843709,0.9999999687343685,0.0,2.0,2.0,2.0,8.0,2.0005001250312575,1.9999999374687372,0.0,4.0,4.0,0.0,15.994000000000003,3.9994998749687425,1.9999999374687372,2.0,6.0,4.0,6.0,5.658,1.414853713428357,2.626483204945741,0.0,7.0,7.0,0.0,34.332,8.585146286571641,2.6264832049457416,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.986,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,17.658,4.415603900975244,2.72161135565635,0.0,7.0,7.0,6.0,110.31,27.584396099024755,2.72161135565635,25.0,32.0,7.0,26.0,396.29511,99.0985521380345,35.37709323150501,0.67,126.0,125.33,90.0,7.000000000000001,1.7504376094023506,1.0908857371277496,0.0,4.0,4.0,3.0,9.529042600771668,2.3828563642839877,1.4411572717351036,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.63822,2.410157539384846,1.0191472491580464,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,8.302595460793768,2.0761679071752352,4.419096545487042,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,10.220838164755508,2.555848503314705,8.226866148850009,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,1.6441245662727524,0.4111339250494504,1.2259145556818607,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,Li1Ni0.333Co0.333Mn0.333O2,293.0,0.101325,trigonal,Li1Ni0.333Co0.333Mn0.333O2,4.0,1.0002500625156288,0.9999999687343686,0.0,2.0,2.0,0.0,3.9979999999999998,0.9997499374843709,0.9999999687343685,0.0,2.0,2.0,2.0,8.0,2.0005001250312575,1.9999999374687372,0.0,4.0,4.0,0.0,15.994000000000003,3.9994998749687425,1.9999999374687372,2.0,6.0,4.0,6.0,5.658,1.414853713428357,2.626483204945741,0.0,7.0,7.0,0.0,34.332,8.585146286571641,2.6264832049457416,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.986,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,17.658,4.415603900975244,2.72161135565635,0.0,7.0,7.0,6.0,110.31,27.584396099024755,2.72161135565635,25.0,32.0,7.0,26.0,396.29511,99.0985521380345,35.37709323150501,0.67,126.0,125.33,90.0,7.000000000000001,1.7504376094023506,1.0908857371277496,0.0,4.0,4.0,3.0,9.529042600771668,2.3828563642839877,1.4411572717351036,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.63822,2.410157539384846,1.0191472491580464,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,8.302595460793768,2.0761679071752352,4.419096545487042,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,10.220838164755508,2.555848503314705,8.226866148850009,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,1.6441245662727524,0.4111339250494504,1.2259145556818607,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,LiNi0.333Mn0.333Co0.333O2,293.0,0.101325,trigonal,LiNi0.333Mn0.333Co0.333O2,4.0,1.0002500625156288,0.9999999687343686,0.0,2.0,2.0,0.0,3.9979999999999998,0.9997499374843709,0.9999999687343685,0.0,2.0,2.0,2.0,8.0,2.0005001250312575,1.9999999374687372,0.0,4.0,4.0,0.0,15.994000000000003,3.9994998749687425,1.9999999374687372,2.0,6.0,4.0,6.0,5.658,1.414853713428357,2.626483204945741,0.0,7.0,7.0,0.0,34.332,8.585146286571641,2.6264832049457416,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.986,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,17.658,4.415603900975244,2.72161135565635,0.0,7.0,7.0,6.0,110.31,27.584396099024755,2.72161135565635,25.0,32.0,7.0,26.0,396.29511,99.0985521380345,35.37709323150501,0.67,126.0,125.33,90.0,7.000000000000001,1.7504376094023506,1.0908857371277496,0.0,4.0,4.0,3.0,9.529042600771668,2.3828563642839877,1.4411572717351036,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.63822,2.410157539384846,1.0191472491580464,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,8.302595460793768,2.0761679071752352,4.419096545487042,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,10.220838164755508,2.555848503314705,8.226866148850009,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,1.6441245662727524,0.4111339250494504,1.2259145556818607,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,Li1.008Ni0.325Mn0.333Co0.333O2,293.0,0.101325,trigonal,Li1.008Ni0.325Mn0.333Co0.333O2,4.0,1.0002500625156288,0.9999999687343686,0.0,2.0,2.0,0.0,3.9979999999999998,0.9997499374843709,0.9999999687343685,0.0,2.0,2.0,2.0,8.0,2.0005001250312575,1.9999999374687372,0.0,4.0,4.0,0.0,15.994000000000003,3.9994998749687425,1.9999999374687372,2.0,6.0,4.0,6.0,5.585999999999999,1.3968492123030753,2.607489180222039,0.0,7.0,7.0,0.0,34.404,8.603150787696924,2.6074891802220383,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.986,13.999999999999996,3.552713678800501e-15,14.0,14.0,0.0,14.0,17.586000000000002,4.3975993998499625,2.7231981548552966,0.0,7.0,7.0,6.0,110.38199999999999,27.60240060015003,2.7231981548552966,25.0,32.0,7.0,26.0,396.20711000000006,99.07654663665916,35.388102131159485,0.67,126.0,125.33,90.0,6.992,1.748437109277319,1.0986508505462949,0.0,4.0,4.0,3.0,9.514474672231751,2.379213471425794,1.4492354855042666,0.0,4.898979485566356,4.898979485566356,3.872983346207417,9.63078,2.4082970742685665,1.020849503695937,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,8.30259027509029,2.0761666104251786,4.4190969363248325,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,10.219205447598998,2.555440221955238,8.226987345389926,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,1.6433822727928318,0.4109483052745265,1.2259697252411101,0.0,4.477611940298507,4.477611940298507,0.0
R -3 c H,La0.5Sr0.5Mn0.5Ti0.5O3,293.0,0.101325,trigonal,La0.5Sr0.5Mn0.5Ti0.5O3,6.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,2.0,0.4,0.9165151389911681,0.0,3.0,3.0,0.0,48.0,9.6,0.9165151389911681,7.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,20.0,4.0,2.569046515733026,0.0,6.0,6.0,0.0,140.0,28.0,2.569046515733026,26.0,32.0,6.0,32.0,543.4350000000001,108.68700000000001,38.533945048489386,0.67,132.0,131.33,117.19999999999999,8.0,1.6,0.9165151389911681,0.0,3.0,3.0,0.0,11.287798451126719,2.2575596902253436,1.2261420166806338,0.0,3.872983346207417,3.872983346207417,0.0,12.89,2.5780000000000003,0.9983766824200172,1.01,3.38,2.37,1.1900000000000002,,,,,,,5.164189363382044,11.719125377245692,2.3438250754491383,4.798276191188468,0.7441169434783457,16.73865359768322,15.994536654204875,0.7452924298359429,15.486909318322128,3.0973818636644257,8.918639332410196,0.041044229168681036,29.850746268656714,29.809702039488034,0.42192974031338953,2.387835952512569,0.47756719050251384,1.3334939944156579,0.0,4.477611940298507,4.477611940298507,0.0
R -3 m H,Li1.2Ni0.23Mn0.54Fe0.03O2,293.0,0.101325,trigonal,Li1.2Ni0.23Mn0.54Fe0.03O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,3.52,0.88,1.9926364445126463,0.0,8.0,8.0,0.0,36.480000000000004,9.120000000000001,1.992636444512646,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,14.0,14.0,0.0,14.0,15.520000000000001,3.8800000000000003,2.7731931054291907,0.0,8.0,8.0,0.0,112.48,28.12,2.773193105429191,24.0,32.0,8.0,32.0,369.49300000000005,92.37325000000001,44.773812350943494,0.67,126.0,125.33,90.0,6.32,1.58,1.1174077143102243,0.0,5.0,5.0,2.0,8.670295948560508,2.167573987140127,1.485470635951264,0.0,5.916079783099616,5.916079783099616,2.8284271247461903,9.3872,2.3468,1.068054661522527,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,13.270326077156035,3.317581519289009,5.728437781547613,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,20.084352466559466,5.021088116639866,11.012970368574189,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,3.8729704748997267,0.9682426187249317,2.240992728678465,0.0,9.63855421686747,9.63855421686747,0.0
R -3 m H,Li1.2Ni0.21Mn0.54Fe0.05O2,293.0,0.101325,trigonal,Li1.2Ni0.21Mn0.54Fe0.05O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,3.4800000000000004,0.8700000000000001,1.9667485858644975,0.0,8.0,8.0,0.0,36.52,9.13,1.9667485858644975,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,14.0,14.0,0.0,14.0,15.480000000000002,3.8700000000000006,2.765519842633569,0.0,8.0,8.0,0.0,112.52,28.13,2.765519842633569,24.0,32.0,8.0,32.0,369.583,92.39575,44.76570361267094,0.67,126.0,125.33,90.0,6.36,1.59,1.1388151737661383,0.0,5.0,5.0,2.0,8.711157877298353,2.1777894693245883,1.5040721483023778,0.0,5.916079783099616,5.916079783099616,2.8284271247461903,9.3856,2.3464,1.0681994383072853,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,13.270320655280317,3.3175801638200793,5.728438390190772,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,20.0835401254055,5.020885031351375,11.013057673626546,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,3.8723524683581534,0.9680881170895383,2.2410540199573585,0.0,9.63855421686747,9.63855421686747,0.0
R -3 m H,Li1.2Ni0.18Mn0.54Fe0.08O2,293.0,0.101325,trigonal,Li1.2Ni0.18Mn0.54Fe0.08O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,3.42,0.855,1.9271676107697535,0.0,8.0,8.0,0.0,36.58,9.145,1.9271676107697535,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,14.0,14.0,0.0,14.0,15.42,3.855,2.753901777478638,0.0,8.0,8.0,0.0,112.58,28.145,2.753901777478638,24.0,32.0,8.0,32.0,369.71799999999996,92.42949999999999,44.7535165406027,0.67,126.0,125.33,90.0,6.420000000000001,1.6050000000000002,1.1700320508430526,0.0,5.0,5.0,2.0,8.772450770405118,2.1931126926012796,1.531423102069172,0.0,5.916079783099616,5.916079783099616,2.8284271247461903,9.3832,2.3458,1.0684162859110675,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,13.27031252246674,3.317578130616685,5.728439303154788,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,20.082321613674555,5.020580403418639,11.013188622885657,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,3.8714254585457932,0.9678563646364483,2.24114593376193,0.0,9.63855421686747,9.63855421686747,0.0
R -3 H,Li1Ni0.4Co0.2Mn0.4O2,293.0,0.101325,trigonal,Li1Ni0.4Co0.2Mn0.4O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,5.600000000000001,1.4000000000000004,2.6532998322843198,0.0,8.0,8.0,0.0,34.4,8.6,2.6532998322843198,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.99999999999999,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,17.6,4.4,2.7640549922170505,0.0,8.0,8.0,7.0,110.39999999999999,27.599999999999998,2.7640549922170505,24.0,32.0,8.0,25.0,374.93399999999997,93.73349999999999,42.92461779387209,0.67,126.0,125.33,90.0,6.800000000000001,1.7000000000000002,1.0535653752852738,0.0,3.0,3.0,3.0,9.320926351407554,2.3302315878518884,1.403574275546994,0.0,3.872983346207417,3.872983346207417,3.872983346207417,9.62,2.405,1.0219173156376204,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,11.741422430699872,2.935355607674968,5.270946293725959,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,17.619050918215994,4.404762729553998,10.35088829056985,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,3.8487318426894594,0.9621829606723649,2.3929239836420875,0.0,9.63855421686747,9.63855421686747,0.0
R -3 H,Li1Ni0.4Al0.2Mn0.4O2,293.0,0.101325,trigonal,Li1Ni0.4Al0.2Mn0.4O2,4.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,0.0,4.0,4.0,0.0,16.0,4.0,2.0,2.0,6.0,4.0,6.0,4.4,1.1,2.4677925358506134,0.0,8.0,8.0,0.0,35.599999999999994,8.899999999999999,2.4677925358506134,2.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,0.0,14.0,14.0,0.0,14.0,16.4,4.1,2.9137604568666933,0.0,8.0,8.0,0.0,111.6,27.9,2.9137604568666933,24.0,32.0,8.0,32.0,356.09999999999997,89.02499999999999,47.597013089058436,0.67,126.0,125.33,90.0,6.0,1.5,1.02469507659596,0.0,3.0,3.0,0.0,8.337418437873824,2.084354609468456,1.3983797273943874,0.0,3.872983346207417,3.872983346207417,0.0,9.565999999999999,2.3914999999999997,1.029287496280801,1.01,3.38,2.37,1.01,,,,,,,2.84911000171763,14.107846123400877,3.5269615308502194,5.642876828917685,0.744056196760504,16.73865359768322,15.994597400922718,0.744056196760504,23.008164851798682,5.7520412129496705,11.440172748070086,0.01408832436034581,29.850746268656714,29.836657944296366,0.01408832436034581,5.7417045581044865,1.4354261395261216,3.0390391890781787,0.0,9.63855421686747,9.63855421686747,0.0
