HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,var_valence_s_sum,var_valence_s_avg,var_valence_s_dev,var_valence_s_min,var_valence_s_max,var_valence_s_range,var_valence_s_mode,var_unfilled_valence_s_sum,var_unfilled_valence_s_avg,var_unfilled_valence_s_dev,var_unfilled_valence_s_min,var_unfilled_valence_s_max,var_unfilled_valence_s_range,var_unfilled_valence_s_mode,var_valence_p_sum,var_valence_p_avg,var_valence_p_dev,var_valence_p_min,var_valence_p_max,var_valence_p_range,var_valence_p_mode,var_unfilled_valence_p_sum,var_unfilled_valence_p_avg,var_unfilled_valence_p_dev,var_unfilled_valence_p_min,var_unfilled_valence_p_max,var_unfilled_valence_p_range,var_unfilled_valence_p_mode,var_valence_d_sum,var_valence_d_avg,var_valence_d_dev,var_valence_d_min,var_valence_d_max,var_valence_d_range,var_valence_d_mode,var_unfilled_valence_d_sum,var_unfilled_valence_d_avg,var_unfilled_valence_d_dev,var_unfilled_valence_d_min,var_unfilled_valence_d_max,var_unfilled_valence_d_range,var_unfilled_valence_d_mode,var_valence_f_sum,var_valence_f_avg,var_valence_f_dev,var_valence_f_min,var_valence_f_max,var_valence_f_range,var_valence_f_mode,var_unfilled_valence_f_sum,var_unfilled_valence_f_avg,var_unfilled_valence_f_dev,var_unfilled_valence_f_min,var_unfilled_valence_f_max,var_unfilled_valence_f_range,var_unfilled_valence_f_mode,var_valence_total_sum,var_valence_total_avg,var_valence_total_dev,var_valence_total_min,var_valence_total_max,var_valence_total_range,var_valence_total_mode,var_unfilled_valence_total_sum,var_unfilled_valence_total_avg,var_unfilled_valence_total_dev,var_unfilled_valence_total_min,var_unfilled_valence_total_max,var_unfilled_valence_total_range,var_unfilled_valence_total_mode,var_ionic_radius_sum,var_ionic_radius_avg,var_ionic_radius_dev,var_ionic_radius_min,var_ionic_radius_max,var_ionic_radius_range,var_ionic_radius_mode,var_unpaired_electrons_sum,var_unpaired_electrons_avg,var_unpaired_electrons_dev,var_unpaired_electrons_min,var_unpaired_electrons_max,var_unpaired_electrons_range,var_unpaired_electrons_mode,var_spin_moment_sum,var_spin_moment_avg,var_spin_moment_dev,var_spin_moment_min,var_spin_moment_max,var_spin_moment_range,var_spin_moment_mode,var_pauling_en_sum,var_pauling_en_avg,var_pauling_en_dev,var_pauling_en_min,var_pauling_en_max,var_pauling_en_range,var_pauling_en_mode,var_allred_rochow_en_sum,var_allred_rochow_en_avg,var_allred_rochow_en_dev,var_allred_rochow_en_min,var_allred_rochow_en_max,var_allred_rochow_en_range,var_allred_rochow_en_mode,var_gordy_en_sum,var_gordy_en_avg,var_gordy_en_dev,var_gordy_en_min,var_gordy_en_max,var_gordy_en_range,var_gordy_en_mode,var_mb_en_sum,var_mb_en_avg,var_mb_en_dev,var_mb_en_min,var_mb_en_max,var_mb_en_range,var_mb_en_mode
P 4/m,La4Ba1Cu4Mn1O13.5,293.0,0.101325,tetragonal,La4Ba1Cu4Mn1O13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000000000000004,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,38.001,7.600199999999999,2.870114973306819,0.0,9.0,9.0,9.0,11.999,2.3998,2.8701149733068188,1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,38.001,7.600199999999999,2.870114973306819,0.0,9.0,9.0,9.0,121.99900000000001,24.399800000000003,2.8701149733068188,23.0,32.0,9.0,23.0,348.64669,69.729338,34.54132715084579,0.6,87.0,86.4,87.0,6.001,1.2002000000000002,0.7484116247092907,0.0,3.0,3.0,1.0,9.511483122195855,1.902296624439171,0.8844589038770172,0.0,3.872983346207417,3.872983346207417,1.7320508075688772,9.53997,1.907994,0.1057275553675578,1.67,1.96,0.29000000000000004,1.96,21.03441418526535,4.206882837053071,6.973394446531939,0.7451200589026606,20.688444444444443,19.943324385541782,0.7451200589026606,32.0961873102913,6.41923746205826,12.317494743943712,0.27143488727431603,33.333333333333336,33.06189844605902,0.27143488727431603,3.4003602676273803,0.6800720535254761,1.4901681105174247,0.0,4.477611940298507,4.477611940298507,0.10344827586206896
P 4/m,La4Ba1Cu3Mn2O13.86,293.0,0.101325,tetragonal,La4Ba1Cu3Mn2O13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,6.0,6.0,0.0,6.0,33.28,6.656000000000001,2.8791776603745727,3.0,9.0,6.0,9.0,16.72,3.344,2.8791776603745727,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,33.28,6.656000000000001,2.8791776603745727,3.0,9.0,6.0,9.0,126.72,25.344,2.879177660374573,23.0,29.0,6.0,23.0,284.1324,56.826480000000004,40.71107456711994,0.67,87.0,86.33,87.0,9.280000000000001,1.8560000000000003,1.0711041032504731,1.0,4.0,3.0,1.0,13.229398034141969,2.6458796068283936,1.1416308975188192,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,9.2116,1.8423200000000002,0.14427826447528402,1.6400000000000001,1.96,0.31999999999999984,1.96,31.234490609195515,6.246898121839103,7.597583150292149,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,52.22892582353033,10.445785164706066,14.052063180517555,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,8.026104880823206,1.6052209761646412,2.0800699351760734,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
I 4/m m m,K2Mn1Cl4H4O2,293.0,0.101325,tetragonal,K2Mn1Cl4H4O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,27.0,27.0,0.0,27.0,27.0,0.0,27.0,97.0,97.0,0.0,97.0,97.0,0.0,97.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.916079783099616,5.916079783099616,0.0,5.916079783099616,5.916079783099616,0.0,5.916079783099616,1.61,1.61,0.0,1.61,1.61,0.0,1.61,0.7447630991603783,0.7447630991603783,0.0,0.7447630991603783,0.7447630991603783,0.0,0.7447630991603783,0.20618556701030927,0.20618556701030927,0.0,0.20618556701030927,0.20618556701030927,0.0,0.20618556701030927,0.05154639175257732,0.05154639175257732,0.0,0.05154639175257732,0.05154639175257732,0.0,0.05154639175257732
P 42/n m c Z,Y2Cu1Ga1Mn4O12,297.0,0.101325,tetragonal,Y2Cu1Ga1Mn4O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,6.0,6.0,0.0,6.0,24.0,4.8,2.1354156504062622,3.0,9.0,6.0,9.0,26.0,5.2,2.1354156504062622,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,24.0,4.8,2.1354156504062622,3.0,9.0,6.0,9.0,136.0,27.2,2.1354156504062622,23.0,29.0,6.0,23.0,323.17,64.634,32.15098480606776,0.67,87.0,86.33,87.0,16.0,3.2,1.16619037896906,1.0,4.0,3.0,1.0,20.30197261047536,4.060394522095072,1.230120451395036,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,8.55,1.7100000000000002,0.12553883861180168,1.6400000000000001,1.96,0.31999999999999984,1.96,19.7192691330758,3.94385382661516,6.397399885557876,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,30.886512366122112,6.177302473224422,11.836723655906818,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,4.733926458198793,0.9467852916397586,1.7655303822935084,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
I 4/m m m,Eu3Ba2Mn2Cu2O12.091,298.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,24.817999999999998,3.545428571428571,3.7366056734934814,0.0,9.0,9.0,0.0,45.182,6.454571428571429,3.7366056734934814,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,24.817999999999998,3.545428571428571,3.7366056734934814,0.0,9.0,9.0,0.0,199.182,28.454571428571427,3.7366056734934814,23.0,32.0,9.0,32.0,565.1049399999999,80.72927714285713,37.80742138738361,0.67,108.7,108.03,108.7,8.818,1.2597142857142856,1.4450822729208892,0.0,4.0,4.0,0.0,12.0493331495482,1.7213333070783143,1.7976604447209328,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,,24.121892738825064,3.445984676975009,5.991479367986837,0.7451200589026606,16.73865359768322,15.99353353878056,0.7456729895450865,37.55453051201663,5.364932930288091,11.037170770053926,0.25477707006369427,29.850746268656714,29.595969198593018,0.5065570015345559,5.5411153938193936,0.7915879134027705,1.6619771052098558,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Eu3Ba2Mn2Cu2O12.122,298.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,24.756,3.5365714285714285,3.736702857453073,0.0,9.0,9.0,0.0,45.244,6.4634285714285715,3.736702857453073,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,24.756,3.5365714285714285,3.736702857453073,0.0,9.0,9.0,0.0,199.244,28.463428571428572,3.736702857453073,23.0,32.0,9.0,32.0,560.27948,80.03992571428572,38.5441518135119,0.67,108.7,108.03,108.7,8.756,1.250857142857143,1.4312579310893345,0.0,4.0,4.0,0.0,11.985721388907946,1.7122459127011351,1.7841163295299438,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,,25.113489022033967,3.5876412888619953,6.113768389569966,0.7451200589026606,16.73865359768322,15.99353353878056,0.7456729895450865,39.38948060232941,5.62706865747563,11.261859328309631,0.25477707006369427,29.850746268656714,29.595969198593018,0.5065570015345559,5.815568098449111,0.8307954426355872,1.6959104316885258,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Sm3Ba2Mn2Cu2O12.15,298.0,0.101325,tetragonal,Sm3Ba2Mn2Cu2O12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,24.700000000000003,3.528571428571429,3.7367725897832083,0.0,9.0,9.0,0.0,45.300000000000004,6.471428571428572,3.736772589783208,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,24.700000000000003,3.528571428571429,3.7367725897832083,0.0,9.0,9.0,0.0,199.3,28.47142857142857,3.736772589783208,23.0,32.0,9.0,32.0,559.221,79.88871428571429,39.541717352741294,0.67,109.80000000000001,109.13000000000001,109.80000000000001,8.7,1.2428571428571427,1.4186081134660962,0.0,4.0,4.0,0.0,11.928265605103846,1.7040379435862636,1.7717538851870596,0.0,4.898979485566356,4.898979485566356,0.0,11.019,1.574142857142857,0.2949115744332424,1.26,1.96,0.7,1.26,26.00894063325639,3.715562947608056,6.219397462940177,0.7451200589026606,16.73865359768322,15.99353353878056,0.7456117424273003,41.006036116726406,5.858005159532344,11.458592474990045,0.25477707006369427,29.850746268656714,29.595969198593018,0.4929507479598195,6.063460863921114,0.8662086948458735,1.7252208712674804,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,La2Sr2Zn1Mn1O8,293.0,0.101325,tetragonal,La2Sr2Zn1Mn1O8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,7.0,7.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,29.0,29.0,0.0,29.0,29.0,0.0,29.0,0.67,0.67,0.0,0.67,0.67,0.0,0.67,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,1.67,1.67,0.0,1.67,1.67,0.0,1.67,16.73865359768322,16.73865359768322,0.0,16.73865359768322,16.73865359768322,0.0,16.73865359768322,29.850746268656714,29.850746268656714,0.0,29.850746268656714,29.850746268656714,0.0,29.850746268656714,4.477611940298507,4.477611940298507,0.0,4.477611940298507,4.477611940298507,0.0,4.477611940298507
I 4/m m m,La2Sr2Mg1Mn1O8,293.0,0.101325,tetragonal,La2Sr2Mg1Mn1O8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,7.0,7.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,29.0,29.0,0.0,29.0,29.0,0.0,29.0,0.67,0.67,0.0,0.67,0.67,0.0,0.67,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,1.67,1.67,0.0,1.67,1.67,0.0,1.67,16.73865359768322,16.73865359768322,0.0,16.73865359768322,16.73865359768322,0.0,16.73865359768322,29.850746268656714,29.850746268656714,0.0,29.850746268656714,29.850746268656714,0.0,29.850746268656714,4.477611940298507,4.477611940298507,0.0,4.477611940298507,4.477611940298507,0.0,4.477611940298507
P 42/m b c,Pb1Bi1Fe0.85Mn0.15O4,300.0,0.101325,tetragonal,Pb1Bi1Fe0.85Mn0.15O4,3.85,1.2833333333333334,0.9590214920543867,0.0,2.0,2.0,0.0,2.15,0.7166666666666667,0.9590214920543867,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,6.0,6.0,0.0,6.0,25.0,8.333333333333334,2.357022603955158,5.0,10.0,5.0,10.0,5.0,1.6666666666666667,2.357022603955158,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,14.0,14.0,0.0,14.0,28.85,9.616666666666667,3.2791851968980885,5.0,12.0,7.0,12.0,67.15,22.383333333333336,3.2791851968980885,20.0,27.0,7.0,20.0,328.1625,109.3875,21.845142719072967,78.5,133.0,54.5,117.0,5.0,1.6666666666666667,2.357022603955158,0.0,5.0,5.0,0.0,5.916079783099616,1.9720265943665387,2.788866755113585,0.0,5.916079783099616,5.916079783099616,0.0,5.728,1.9093333333333333,0.08622386882734705,1.61,1.99,0.3799999999999999,1.99,2.2366912272037296,0.7455637424012432,0.0004194365940626363,0.7447630991603783,0.7471278469629321,0.0023647478025538016,0.7459377861308414,1.4558911774487815,0.4852970591495938,0.16816673488798528,0.20618556701030927,0.7972089055941267,0.5910233385838175,0.6315347557338095,0.25609155664354094,0.08536385221451365,0.01761934224662511,0.05154639175257732,0.1092896174863388,0.05774322573376148,0.10256410256410256
P 42/n m c Z,Sm2Mn4Zn1Ti1O12,293.0,0.101325,tetragonal,Sm2Mn4Zn1Ti1O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,16.0,2.2857142857142856,1.749635530559413,0.0,4.0,4.0,0.0,54.0,7.714285714285714,1.749635530559413,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,16.0,2.2857142857142856,1.749635530559413,0.0,4.0,4.0,0.0,208.0,29.714285714285715,1.749635530559413,28.0,32.0,4.0,32.0,536.77,76.68142857142857,33.80614586076301,0.67,109.80000000000001,109.13000000000001,109.80000000000001,16.0,2.2857142857142856,1.749635530559413,0.0,4.0,4.0,0.0,20.30197261047536,2.90028180149648,2.1084374140702367,0.0,4.898979485566356,4.898979485566356,0.0,10.74,1.5342857142857143,0.17385191916087203,1.26,1.67,0.4099999999999999,1.26,21.210319692199853,3.030045670314265,5.596515755715674,0.7449471331721115,16.73865359768322,15.99370646451111,0.7456117424273003,31.814677545633813,4.544953935090545,10.331624204467472,0.2136985708663774,29.850746268656714,29.637047697790337,0.4929507479598195,4.642823861349069,0.6632605516212956,1.5573580444818704,0.0,4.477611940298507,4.477611940298507,0.0
P 42/n m c Z,Sm2Mn2Zn1Ti3O12,293.0,0.101325,tetragonal,Sm2Mn2Zn1Ti3O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,10.0,1.4285714285714286,1.3997084244475302,0.0,4.0,4.0,0.0,60.0,8.571428571428571,1.3997084244475304,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,10.0,1.4285714285714286,1.3997084244475302,0.0,4.0,4.0,0.0,214.0,30.571428571428573,1.3997084244475304,28.0,32.0,4.0,32.0,541.77,77.39571428571428,33.86338682628982,0.67,109.80000000000001,109.13000000000001,109.80000000000001,10.0,1.4285714285714286,1.3997084244475302,0.0,4.0,4.0,0.0,13.968115254480406,1.9954450363543437,1.6956833324744538,0.0,4.898979485566356,4.898979485566356,0.0,10.72,1.5314285714285716,0.17216508451637522,1.26,1.67,0.4099999999999999,1.26,21.20988364088413,3.0299833772691613,5.596541188806204,0.7449471331721115,16.73865359768322,15.99370646451111,0.7456117424273003,31.73252054723918,4.533217221034168,10.33651335009598,0.2136985708663774,29.850746268656714,29.637047697790337,0.4929507479598195,4.565604391348283,0.6522291987640404,1.5617866095070698,0.0,4.477611940298507,4.477611940298507,0.0
P 4 2 2,Sr1La1Mg0.5Mn0.5O4,293.0,0.101325,tetragonal,Sr1La1Mg0.5Mn0.5O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,6.0,0.0,6.0,1.5,3.0,0.0,3.0,3.0,0.0,3.0,3.5,7.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,14.0,14.0,0.0,14.0,1.5,3.0,0.0,3.0,3.0,0.0,3.0,14.5,29.0,0.0,29.0,29.0,0.0,29.0,0.335,0.67,0.0,0.67,0.67,0.0,0.67,1.5,3.0,0.0,3.0,3.0,0.0,3.0,1.9364916731037085,3.872983346207417,0.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,0.835,1.67,0.0,1.67,1.67,0.0,1.67,8.36932679884161,16.73865359768322,0.0,16.73865359768322,16.73865359768322,0.0,16.73865359768322,14.925373134328357,29.850746268656714,0.0,29.850746268656714,29.850746268656714,0.0,29.850746268656714,2.2388059701492535,4.477611940298507,0.0,4.477611940298507,4.477611940298507,0.0,4.477611940298507
P 4 2 2,Sr1La1Zn0.5Mn0.5O4,293.0,0.101325,tetragonal,Sr1La1Zn0.5Mn0.5O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,6.0,0.0,6.0,1.5,3.0,0.0,3.0,3.0,0.0,3.0,3.5,7.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,14.0,14.0,0.0,14.0,1.5,3.0,0.0,3.0,3.0,0.0,3.0,14.5,29.0,0.0,29.0,29.0,0.0,29.0,0.335,0.67,0.0,0.67,0.67,0.0,0.67,1.5,3.0,0.0,3.0,3.0,0.0,3.0,1.9364916731037085,3.872983346207417,0.0,3.872983346207417,3.872983346207417,0.0,3.872983346207417,0.835,1.67,0.0,1.67,1.67,0.0,1.67,8.36932679884161,16.73865359768322,0.0,16.73865359768322,16.73865359768322,0.0,16.73865359768322,14.925373134328357,29.850746268656714,0.0,29.850746268656714,29.850746268656714,0.0,29.850746268656714,2.2388059701492535,4.477611940298507,0.0,4.477611940298507,4.477611940298507,0.0,4.477611940298507
I 4/m m m,Eu3Ba2Mn2Cu2O12,293.0,0.101325,tetragonal,Eu3Ba2Mn2Cu2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,6.0,6.0,0.0,6.0,25.0,3.5714285714285716,3.7361990944634345,0.0,9.0,9.0,0.0,45.0,6.428571428571429,3.7361990944634345,1.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,14.0,0.0,14.0,14.0,0.0,14.0,25.0,3.5714285714285716,3.7361990944634345,0.0,9.0,9.0,0.0,199.0,28.428571428571427,3.7361990944634345,23.0,32.0,9.0,32.0,579.27,82.75285714285714,35.47941323169404,0.67,108.7,108.03,108.7,9.0,1.2857142857142858,1.4846149779161806,0.0,4.0,4.0,0.0,12.236064446911527,1.7480092067016468,1.8365824898048297,0.0,4.898979485566356,4.898979485566356,0.0,,,,,,,,21.211077842953777,3.0301539775648254,5.596471540294366,0.7451200589026606,16.73865359768322,15.99353353878056,0.7456729895450865,32.16806411787271,4.595437731124673,10.31103973107128,0.25477707006369427,29.850746268656714,29.595969198593018,0.5065570015345559,4.735463906035384,0.6764948437193405,1.552394064415469,0.0,4.477611940298507,4.477611940298507,0.0
I 4/m m m,Dy0.434Sr1.434Mn0.76Ni0.19O4,293.0,0.101325,tetragonal,Dy0.434Sr1.434Mn0.76Ni0.19O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7680000000000002,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.304,6.0,0.0,6.0,6.0,0.0,6.0,3.39,2.449421965317919,1.9544043076261919,0.0,6.0,6.0,0.0,10.45,7.55057803468208,1.9544043076261917,4.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.376,14.0,0.0,14.0,14.0,0.0,14.0,3.39,2.449421965317919,1.9544043076261919,0.0,6.0,6.0,0.0,40.898,29.55057803468208,1.9544043076261917,26.0,32.0,6.0,32.0,46.283100000000005,33.441546242774564,48.501610739082,0.6,105.2,104.60000000000001,105.2,3.01,2.1748554913294793,1.5309157435336946,0.0,4.0,4.0,0.0,3.8355436119131707,2.7713465403996898,1.9346960375312057,0.0,4.898979485566356,4.898979485566356,0.0,2.2243399999999998,1.6071820809248551,0.23354829264378232,1.31,2.03,0.7199999999999998,1.31,17.255463148406506,12.467820193935335,8.112267892180585,0.7458774189135248,21.95198792574304,21.206110506829514,0.7458774189135248,29.919214532050244,21.61792957518081,14.416339613209756,0.5501517261916734,36.626608673985196,36.076456947793524,0.5501517261916734,5.196918632643236,3.754999012025459,3.1018706835859686,0.0,9.67741935483871,9.67741935483871,0.0
I 4/m m m,Dy0.45Sr1.434Mn0.379Ni0.568O4,293.0,0.101325,tetragonal,Dy0.45Sr1.434Mn0.379Ni0.568O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.794,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.382,6.0,0.0,6.0,6.0,0.0,6.0,4.551,3.257695060844667,2.553820075470912,0.0,7.0,7.0,0.0,9.419,6.742304939155333,2.553820075470912,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.558,14.0,0.0,14.0,14.0,0.0,14.0,4.551,3.257695060844667,2.553820075470912,0.0,7.0,7.0,0.0,40.153,28.742304939155332,2.553820075470912,25.0,32.0,7.0,32.0,48.38637,34.63591267000716,48.877918128472075,0.62,105.2,104.58,105.2,3.4030000000000005,2.4359341445955622,1.7271912945682735,0.0,4.0,4.0,3.0,4.244325059178148,3.038171123248495,2.1350291426322596,0.0,4.898979485566356,4.898979485566356,3.872983346207417,2.37529,1.7002791696492485,0.30567033383649483,1.31,2.03,0.7199999999999998,1.31,19.021084698751924,13.615665496601235,9.201482382243153,0.7454887418843418,21.95198792574304,21.2064991838587,0.7458774189135248,32.14699641690395,23.01145054896489,15.874190322146314,0.30687158618744353,36.626608673985196,36.319737087797755,0.5501517261916734,7.136292170360058,5.108297902906269,4.125535122945648,0.0,9.67741935483871,9.67741935483871,0.0
I 4/m m m,Dy0.486Sr1.434Mn0.19Ni0.759O4,293.0,0.101325,tetragonal,Dy0.486Sr1.434Mn0.19Ni0.759O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,5.999999999999999,8.881784197001252e-16,6.0,6.0,0.0,6.0,5.246,3.6557491289198607,2.8237346547574784,0.0,7.0,7.0,0.0,9.104,6.344250871080138,2.823734654757478,3.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,14.0,0.0,14.0,14.0,0.0,14.0,5.246,3.6557491289198607,2.8237346547574784,0.0,7.0,7.0,0.0,40.674,28.34425087108014,2.823734654757478,25.0,32.0,7.0,32.0,60.67744,42.28393031358885,49.254391546069684,0.62,105.2,104.58,105.2,3.484,2.42787456445993,1.7789487200944987,0.0,4.0,4.0,3.0,4.329020736322483,3.016739189074901,2.1941438520518477,0.0,4.898979485566356,4.898979485566356,3.872983346207417,2.4910699999999997,1.7359372822299648,0.32608715445937925,1.31,2.03,0.7199999999999998,1.31,17.61720654435999,12.276798985616718,10.026228389882279,0.7454887418843418,21.95198792574304,21.2064991838587,0.7458774189135248,29.307603588817365,20.423417135064366,17.218432763368433,0.30687158618744353,36.626608673985196,36.319737087797755,0.5501517261916734,7.026802938229515,4.896726786222659,4.499994336398386,0.0,9.67741935483871,9.67741935483871,0.0
